topic_id	is_end	followers
19626037	1	4679
19778163	1	3458
19706672	tryagain	
20001426	tryagain	
19646559	0	50
19551374	0	126
19640347	tryagain	
19614834	0	60
19589346	0	49
19619415	0	80
19944448	0	481
19723268	0	416
19940916	0	8
20033943	0	32
19569783	0	326
19855060	0	237
19936714	0	389
19569897	0	463
19969464	0	22
19572895	0	266
19622819	1	5513
19743934	0	920
19652919	0	15
19725411	0	24
19701125	0	22
19635129	0	7
19852481	0	34
19635110	0	86
19572884	0	1499
20012952	0	500
19606610	0	2493
19635113	0	133
19889221	tryagain	
19655057	0	21
20038685	0	0
20038691	0	0
19855962	0	72
19965288	0	849
20038676	0	44
20012963	0	21
19756281	1	1708
19616341	1	581
19565646	0	23
19946450	0	19
20024120	0	16
20024131	0	28
20024123	0	21
19994995	0	97
19613900	1	25
19663997	0	476
19650050	0	66
19845960	0	199
19847575	tryagain	
19676767	0	86
19837340	0	100
19939492	0	75
19795348	0	82
19807035	0	88
19807032	0	79
19935307	0	203
19775337	1	280
19647597	1	442
19651811	0	133
19937127	0	13
19664897	0	353
19923510	0	136
19814667	0	233
19640920	0	132
19807044	0	78
19776275	0	155
19652997	1	21824
19641025	1	604
20005481	tryagain	
19669127	tryagain	
19841112	tryagain	
19858179	tryagain	
19863802	0	91
20004640	0	95
19607245	0	1031
19909443	0	232
19568008	1	2799
19958222	1	369
19921357	tryagain	
19874895	0	182
20005772	tryagain	
19663296	0	100
19663300	0	64
19696421	1	141
19928779	0	378
19615011	0	133
19575873	1	1560
19820147	1	3879
19750603	tryagain	
19615012	tryagain	
20006010	0	20
20015323	0	40
19902314	0	158
19606706	0	605
19641054	0	232
19901625	1	167
19570709	1	51670
19668796	0	633
19868112	tryagain	
19680466	tryagain	
19640715	tryagain	
19602075	0	247
20016438	0	36
19736694	0	130
20022125	0	59
19911344	1	130
20006257	0	219
19590926	1	7594
19612308	tryagain	
19799882	0	38
19693797	0	28
19882591	0	399
19585342	1	7550
19676490	0	3986
19664563	0	1333
19675543	0	2520
19666938	0	603
19666933	1	9640
20019256	0	19
19755448	tryagain	
20022158	0	4
19670976	0	52
20039246	0	1
20030663	0	14
20036565	0	9
19618614	1	718
19846812	0	254
19610212	0	928
20025756	tryagain	
19670660	tryagain	
19901146	0	32
19570597	1	1315
19607039	0	626
19688364	0	53
19655563	0	1073
19594064	1	1860
19599123	0	358
19661392	1	327
20001937	0	113
19921350	0	112
20009780	0	104
20016143	0	17
19674067	0	35
19647587	1	1723
20006296	0	492
20023604	1	305
19573274	1	67
20026762	0	85
19859094	0	88
19730489	0	16
20023469	1	25
19859109	0	90
19859108	0	92
19760821	0	60
19816592	0	27
20001670	0	10
19550622	1	492
19709749	0	17
20030282	0	6
19959659	0	3
19815193	0	9
20032952	0	0
20008287	0	5
20024317	0	9
19628018	0	127
19797321	0	85
19582112	1	592
19611209	0	556
19649671	tryagain	
20015696	0	332
19791560	0	3
19937403	0	3
20023996	0	86
19777209	0	53
19795388	0	53
20017363	0	26
19558054	0	2300
19617604	0	23910
19835639	0	145
19908422	0	234
20010444	0	349
20001711	0	81
19962118	0	527
19837499	1	1477
20026961	1	5
20026668	0	1304
20039052	0	322
19628517	0	335
20038660	tryagain	
19679881	tryagain	
19624354	tryagain	
19551632	tryagain	
19583308	tryagain	
19946337	0	51
19954609	0	37
19943138	0	3
19590976	0	21
19858820	1	31
19578443	0	107
19589557	0	18
19598634	0	74
19808239	0	45
19585660	1	19
19624076	0	241
19595235	0	926
19808237	0	146
19806391	1	12
19580323	0	2125
19757557	tryagain	
19805173	0	22
20020806	0	79
19837093	0	9
19862126	0	4
19862148	0	2
19849416	0	51
20011934	0	2443
19837095	0	2
19811366	0	502
19821939	tryagain	
19705009	tryagain	
19670513	0	59
19821940	0	50
20020845	0	1
19821954	0	66
19654632	1	396
19821942	0	46
19626442	0	1636
19667667	1	348
19821952	tryagain	
20005514	0	87
19821930	0	49
19821949	0	53
19821934	0	47
19856530	0	61
19744073	0	205
19732632	0	601
19821936	0	47
19767858	0	515
19615997	tryagain	
20015261	0	3
19690796	0	147
19822288	0	16
19729970	0	118
19819299	0	66
19629762	1	3133
19627533	0	567
20014148	1	112
19627539	1	1811
19675886	0	107
19551044	tryagain	
19611590	0	54
20026174	0	4
19567430	1	2803
19603946	1	1743
19556809	0	416
19675885	1	1411
19780077	0	290
19746399	0	654
19908515	0	103
19682437	0	14
19683830	0	30
19862897	0	90
19836595	0	17
19742025	0	5
20043410	0	12
19654030	1	9664
19650834	0	433
19655115	1	226
19805328	0	67
19629687	0	223
20018805	0	2
20044310	0	27
19752454	0	51
20017447	0	16
19807847	0	17
20017450	0	1
19827143	0	154
19585560	0	1882
20003640	tryagain	
20016605	tryagain	
20017790	0	15
20016623	tryagain	
20009542	0	165
19859387	0	89
19663217	0	160
19567864	1	4775
19725223	0	477
20044313	0	15
19873607	0	35
20033440	0	2
20021896	0	22
20028763	0	2
19903623	0	116
20022391	0	4
20033638	0	1
20028775	0	14
20031065	0	3
20002606	0	301
20012923	0	16
19946335	0	259
19723006	0	48
19953012	0	53
20012918	0	52
19953678	0	474
19657037	0	134
19581648	0	841
19655813	0	700
19987762	0	157
20024086	0	17
19618985	0	9
19560712	0	121
19927332	0	15
20018762	0	8
20002940	0	30
20018758	0	2
20023631	0	42
20006025	0	17
19770271	0	28
19572124	0	119
19621925	0	67
19568595	0	65
19937357	0	53
19557569	0	200
19551566	0	2179
20005544	1	35
19552660	0	377
19561950	0	540
19557917	1	1269
20000324	tryagain	
19711500	tryagain	
19966399	0	32
19612500	0	1
19655343	0	5
19928354	0	254
19880482	1	80
19857499	1	42
19877503	1	164
19743150	0	32
19560636	tryagain	
20009623	tryagain	
19583910	0	27
20043199	0	52
20030719	0	12
19930173	0	1224
20029852	0	63
19653030	0	360
20038830	0	8
20010851	0	0
19877246	0	24
20018178	0	40
19588514	0	241
20019168	0	83
20011243	0	659
19620553	1	7183
19613461	0	728
19582744	1	11355
20033636	0	421
19609393	0	1043
19819722	tryagain	
20038688	0	1
19819732	0	26
20041965	0	21
19959774	0	0
19819713	0	11
20038675	0	39
19819717	0	16
19593103	1	3315
19621151	0	1021
20016492	tryagain	
19621136	0	17
19879046	0	224
19704182	0	68
19802229	0	26
20024095	0	14
19587691	1	839
19674483	1	90
20016484	1	64
19846009	1	133
19661898	0	24
19558518	0	108
19838366	0	36
19938515	1	17
19933722	1	30
19590910	1	21
19566431	0	636
19576276	1	272
19817932	0	86
19600915	0	1044
19945525	tryagain	
19618598	tryagain	
19590749	tryagain	
20019551	0	99
19592289	0	26
19566795	1	710
19922606	0	379
19861686	0	75
19956347	0	843
19643626	0	448
19872732	tryagain	
20023407	tryagain	
19780359	0	76
19930941	0	1
19880365	0	98
19570359	1	17943
19647503	0	143
19633976	0	230
19848472	0	266
19691100	1	785
20001582	0	223
19745222	0	228
19645792	0	155
19745230	0	235
19645250	0	98
19826422	0	362
20008645	1	102
20001584	0	208
19653306	0	11
19676212	1	162
20019051	tryagain	
19919975	tryagain	
19667944	tryagain	
20023627	0	3
20001443	0	79
19930194	0	181
19937865	0	76
19915412	1	417
20026142	0	23
19561879	0	13779
19935397	0	268
19572796	1	155
20012042	0	26
20013734	1	17
20016582	0	123
19929554	1	51
19932048	0	375
20013514	0	23
20001784	1	54
20004645	1	302
19560972	tryagain	
19860734	1	142
19739965	0	147
20018524	0	59
19678808	0	180
19685327	1	967
19760885	0	359
19856515	1	1887
19953942	1	958
19558803	1	23065
19550895	tryagain	
19552798	tryagain	
20006853	0	177
19954240	0	235
19668964	0	162
20020540	1	22
20023232	1	11500
19928371	1	771
19659428	1	6208
19751034	0	270
19578247	0	129
19935201	0	17
19886927	0	426
19594701	1	1848
19652069	0	1001
19661680	1	275
19555715	1	54853
19652497	1	396
19560705	1	2840
19825255	1	216
19573038	tryagain	
20000603	0	36
19901121	0	6
19667670	0	358
19598243	0	1145
19815465	1	16040
19636363	1	45
19620459	0	397
19677222	0	412
19619682	1	1862
19919354	tryagain	
19846304	0	19
19583391	0	91
19737759	0	63
20017977	0	196
19734708	0	31
19846796	1	136
19847017	0	153
19631049	1	4344
19796706	1	4231
19717870	0	29
20024419	0	11
19760407	0	75
20024753	0	17
20021151	0	4
19651229	1	1019
20004311	0	481
19615407	1	824
19913791	1	150
19676067	0	240
19742040	tryagain	
19758236	tryagain	
20023621	0	111
19791942	0	24
19759903	0	106
19614781	0	77
19684938	0	308
19758232	0	252
19759901	0	272
19758231	1	595
19859135	0	80
19859044	0	21
19859140	0	67
19859096	0	78
19859132	0	89
19859136	0	89
19780516	0	99
19761198	0	76
19761306	0	44
19859057	0	19
19596606	tryagain	
19924680	1	13
19564119	0	89
20019582	0	2
19859119	0	67
20036559	0	10
19859129	0	84
19689797	0	31
19597165	1	2101
19558203	1	442
20008456	tryagain	
20028628	0	101
20030743	0	3
20026552	0	27
19845159	0	240
20030739	0	0
19891935	0	47
19588978	0	78
20036641	0	113
19870876	0	26
20031413	0	2
20029208	0	10
19621112	0	11
19617328	0	11
19892348	0	4
19793479	0	61
19588534	0	684
19668100	0	550
19603725	0	1814
19588190	1	3
19686165	0	38
20027028	0	0
19687955	0	248
19605381	0	22
19678861	0	101
19761904	0	325
20043297	0	1
19627977	0	48
19584072	1	4363
19945085	0	234
19844468	0	226
19761234	tryagain	
19555495	tryagain	
20021700	0	64
19608426	1	13925
19675056	1	86
19667368	1	2460
19844464	1	1057
20038002	0	68
19608469	1	10866
19678507	tryagain	
20027386	0	21
19620687	0	216
20027141	0	1
19707117	1	32617
20021705	0	230
19737404	0	182
19582215	1	2043
19859488	0	1085
19901358	0	575
20033433	tryagain	
19622237	0	5
19722999	0	42
20033436	0	1
19574758	0	86
19682342	0	1815
19865101	0	90
19674807	0	3808
20020834	0	429
19693602	1	536
19606824	0	36
19550671	0	38
19616681	0	137
19951701	0	632
19783769	0	9
19559669	0	106
19648739	0	7
19761227	0	42
19596561	0	6
19825021	0	951
19605153	tryagain	
19876000	0	28
19563948	0	98
20008517	0	12
19998590	0	9
19571516	0	17
19923785	0	8
19987757	0	19
19893747	1	154
19586309	0	103
20022737	0	115
19617712	0	80
19623806	0	402
20042320	0	2
20027567	1	11
19907940	0	55
19821286	0	1010
19859313	0	394
20028877	0	1744
19596058	1	946
19588829	tryagain	
20013951	tryagain	
19727368	0	11
20013860	0	524
19630988	0	12
19630982	0	5
19599516	0	3273
20029845	0	3
19621141	0	24
19739410	1	171
19820316	tryagain	
19820337	0	3
20006626	0	26
19820319	0	151
19572937	0	98
19820324	0	47
19967276	0	17
19651527	0	212
19630983	0	15
19632730	0	27
20024111	tryagain	
19985318	1	1
19592280	1	2
20005701	0	8
20024114	0	2
19780108	0	24
19625262	0	20
19823027	0	7
20024118	0	29
19914162	0	6
20016247	tryagain	
19707925	tryagain	
19648751	0	27
19670133	0	83
19638614	0	187
19750319	0	7
19669170	0	195
20019776	0	78
19657413	1	68
19781121	0	102
20031498	tryagain	
20005578	0	6
19955358	0	67
19640415	0	304
19937249	0	1
20008646	0	7
19570369	0	40709
19666008	1	163
19670316	1	1187
19615154	0	878
19839639	0	232
19866375	0	131
19754339	1	180
20012281	0	162
20002045	0	122
19571089	1	68
20023261	0	23
19950560	1	176
20001887	0	476
19605701	0	476
20003790	tryagain	
19663918	tryagain	
20033181	0	1
19660310	0	123
19846330	0	187
20012114	0	25
19604664	1	5789
19860736	0	76
19680928	0	2305
19604662	1	1436
19588455	tryagain	
19967505	tryagain	
19666972	tryagain	
20023265	0	18
20010774	0	150
19859429	0	200
19593852	1	597
19929601	0	297
19760240	0	794
19605729	1	3993
19928391	tryagain	
19859507	tryagain	
20020518	0	30
20020535	0	18
19586793	0	7
20020523	0	20
19928374	1	117
20016225	1	273
19667535	0	129
20008073	0	648
19562347	0	415
20023236	0	33
20016220	0	54
20016779	0	126
19558289	0	23
20016775	0	55
20023247	1	9
20017673	0	13
20020528	0	115
19555334	1	2159
19961311	tryagain	
19765879	0	95
19670654	tryagain	
20004062	1	306
19662929	0	45
19659653	1	513
19570343	0	3241
19583179	1	8567
19661009	0	576
19823946	1	907
19931416	tryagain	
19931397	tryagain	
19672074	tryagain	
19666796	tryagain	
19810620	1	2998
19594585	0	176
19625530	1	3251
19594258	1	344
20001743	1	305
19596320	0	537
19807574	tryagain	
19959935	tryagain	
19700046	0	135
19669615	0	194
19730230	0	62
19624606	0	239
19693756	0	127
19896462	0	159
20028110	0	93
19630754	1	4959
19813271	0	65
20001802	0	83
19777263	1	20
19929390	0	241
19612700	0	2068
19937314	0	70
19891477	1	538
19675573	0	236
19587289	1	3347
19966681	1	541
19763816	tryagain	
19920336	0	180
19870279	0	118
19859852	0	10
19857263	0	103
19858608	0	282
19821438	1	193
19906274	0	2
20020436	0	301
19711410	0	9506
19588380	tryagain	
19678719	tryagain	
20003503	tryagain	
19962291	0	0
19573541	0	26
19948121	0	197
19608959	0	130
20036030	0	4
19836795	0	284
19878293	0	244
19859073	0	86
19859141	0	70
19859042	0	31
20001602	0	2
19767384	0	581
19811818	0	2
19775756	0	47
20010099	0	74
19859074	0	77
19859080	0	68
19859078	tryagain	
19554490	0	349
19786294	0	16
19638671	0	25
19587498	0	29
19827726	0	8
19564203	0	442
19918161	0	96
19561895	0	13
19957362	0	385
20018571	0	158
20030794	0	7
19652599	0	207
19920883	0	401
19574572	0	102
19704961	0	1902
20006392	0	300
19658184	0	1370
19817046	0	170
19846004	1	1241
20037895	0	119
20037900	0	106
19631585	0	67
19574196	0	95
19589293	0	8
19628726	0	143
19670131	0	53
19631078	0	6
20037893	0	1755
19667588	0	711
19893715	0	1
19590330	0	71
20013358	0	7
20008722	0	275
19686395	0	1134
19581112	0	319
20023633	0	1827
19640706	0	145
20012802	0	413
19782075	0	247
20044169	tryagain	
19661068	tryagain	
20044163	tryagain	
20044147	0	8
20042956	0	22
20044133	0	12
20044152	0	2
20044138	0	1
20044165	0	0
20002233	0	3
19863148	tryagain	
19823681	0	298
19940614	0	47
19861059	0	114
20006368	0	89
19757842	0	150
19844455	0	144
19844451	0	170
19675060	1	1759
20001954	0	123
20015519	tryagain	
20028854	0	1
19678212	0	56
20042541	0	43
19946626	0	151
19685826	1	122
19747302	0	678
19675452	0	991
19634934	0	459
19675116	1	5679
20023395	0	0
20011714	0	169
20030042	0	15
19579719	0	16
19885288	0	56
19718793	0	964
19656332	1	7720
19660806	0	308
20021400	0	298
20011711	1	212
19702809	0	9
19560319	tryagain	
19924802	0	9
19557322	0	312
19599437	0	245
20002419	0	85
19625228	1	5854
19801146	0	5
19556615	0	78
19596194	0	1188
20043740	0	1
19689777	0	846
20033050	0	76
19655662	0	14
19773516	0	7738
19572459	0	226
19586622	0	365
19558825	1	3660
19552077	0	2856
20040531	0	922
19925821	0	505
19770476	0	9
20040483	0	17
20040471	0	0
20025855	1	64
20040496	0	0
20040492	0	0
20040490	0	1
20040481	0	0
19619153	1	212
19936280	0	27
19647789	0	44
20001512	0	52
20032295	0	56
19647780	0	24
19690318	0	106
20040499	0	0
19940603	0	4
19614188	0	205
20016489	0	8
19595569	tryagain	
19879427	0	109
20008201	0	133
19665765	0	132
20002866	0	57
19679893	1	1647
20013195	1	151
20024362	0	12262
19571528	1	1406
20011504	0	838
19619245	tryagain	
19751703	tryagain	
19668957	tryagain	
20002783	1	22
20012045	1	216
20012050	0	15
20011502	0	724
20002752	0	77
19855924	1	3394
19669305	0	1337
20012048	0	9
19566645	0	97
20023242	0	4
20023250	0	1
19928395	0	10
19677888	0	63
19943567	0	140
19629905	1	1218
19652658	1	8350
19643491	0	142
20023255	0	10
19693581	0	25
19812859	0	308
20019642	0	41
20006166	0	51
19936878	0	135
19633916	0	241
19704128	0	243
19910969	0	424
19595101	1	141
19605412	0	35
20016044	0	114
19940645	0	207
19661820	0	44
19638531	0	40
20015939	0	25
20001599	1	860
19642334	1	1642
19877708	0	630
19860482	1	496
19678646	tryagain	
19791934	tryagain	
19812651	tryagain	
20001747	0	187
19849887	0	239
19802488	1	354
19732806	1	504
19768723	1	648
19724171	0	606
19711031	0	643
19628502	tryagain	
19957454	0	71
20037349	0	0
20017700	0	18
20017698	0	211
19646920	1	3636
19605828	0	1540
19670107	1	179
19921696	0	852
19628499	1	2008
19942301	tryagain	
19890786	tryagain	
19755738	0	6
19666058	0	188
19866929	0	13
19889609	0	26
19756683	0	41
19873782	1	802
19648268	0	111
19649354	1	2624
19645254	0	2
19684317	0	102
20004757	0	9
19612464	0	36
19942464	0	61
19673250	1	177
19892919	1	841
19937552	0	26
19765327	0	1147
20012595	0	517
19796617	0	11
19790852	0	40
20039554	0	3
19858674	0	20
19859041	0	58
20019688	0	71
19859049	0	42
19790886	0	13
20026389	0	2
20008353	0	738
19780637	tryagain	
20023022	tryagain	
19584553	0	240
20044157	0	1
20014092	0	76
20044124	0	0
20020543	0	15
20044158	0	0
20017713	0	735
19657260	1	108
20044173	0	0
20044180	0	0
20044174	0	0
19684922	0	263
20012986	0	16
19870939	0	293
20044130	0	10
20003900	0	2
19673542	0	104
19653206	0	77
19671946	tryagain	
20029571	0	2
20039212	0	3
20033389	0	3
19939677	0	189
20002590	0	2
20034910	0	7
20009034	0	137
20032758	0	8
20017133	0	1633
20025852	0	1783
19637925	0	396
20019142	0	34
19770440	0	367
20023816	0	2123
20032074	0	2
20022623	0	318
20025860	0	6
20009408	0	18
20019615	0	129
19909130	0	804
19891739	0	192
19785516	0	20
19969274	0	20
20042372	0	0
20042386	0	0
20042382	0	0
19805333	0	24
20042391	0	1
19647797	0	18
20020941	tryagain	
20028650	0	33
19856685	0	95
20042363	0	0
19651589	0	55
20028658	0	39
19580079	0	14
19944819	0	7
19959867	0	43
20042369	0	4
19616326	tryagain	
19760642	0	248
19898587	0	124
19944814	1	20
19931068	0	439
19629337	0	1148
19574043	1	1713
19650104	0	662
19629503	1	1358
19818963	0	1371
19744505	tryagain	
19931086	0	5
19828818	0	7
19931088	0	31
19723275	0	14
19723601	0	77
19914695	0	13
19942304	0	14
19592950	1	380
19572498	0	862
19642267	0	5
19941046	0	344
19683662	0	45
20001814	0	39
19931098	0	4
19930613	0	43
19892249	0	49
19919884	0	428
19653978	0	592
19648980	0	998
19601038	tryagain	
19947211	tryagain	
19998689	0	156
19582097	tryagain	
19883071	0	73
19672708	1	1044
20001319	0	997
19559514	0	780
19595685	1	1097
19595675	1	467
19885789	0	133
19759688	tryagain	
19791946	0	15
19778857	0	39
19959176	0	191
19933358	0	39
19591022	0	238
19921242	0	96
19797797	1	908
19925317	0	218
19859071	tryagain	
20037401	0	0
20014577	0	31
20023016	0	59
19859066	0	14
19859064	0	18
19837980	0	1068
20013130	0	843
19646382	1	6205
19890145	0	403
20044179	tryagain	
20044178	0	0
20028378	0	8
20019672	0	240
20020716	0	639
20017361	0	141
19627260	0	344
19911905	0	202
19603926	1	2279
19578620	0	3175
19671396	tryagain	
20021990	tryagain	
20030129	0	3
19915585	0	81
20004243	0	3
20022327	0	40
19774579	0	324
19650023	0	500
20035880	0	1402
19601365	0	393
20029821	0	217
20012393	tryagain	
19860965	0	599
19667020	0	32
20020360	0	398
19928515	0	38
20033478	0	2
20002053	0	6772
19849907	0	552
19660830	0	951
19580086	0	32
19656634	0	86
20040701	0	2
19719144	0	191
20040705	0	2
19646201	0	75
19656654	0	8
19656637	0	97
19856404	0	9
19580068	0	7
19772796	0	237
19969501	0	58
19762477	0	45
19931092	0	60
19931076	0	25
19931074	0	30
19931080	0	53
19931100	0	5
20015707	0	41
19931084	0	104
19803253	tryagain	
20003040	0	85
20001653	0	173
19931109	0	33
19676177	0	8
19863712	0	15
19680268	0	501
19849430	0	512
19599456	1	2088
19818966	0	476
19697977	tryagain	
19789642	0	215
19697972	0	212
19769882	0	278
19778710	1	217
19903901	0	971
19878560	0	85
19819339	0	16
19791469	1	550
19647628	1	215
19867365	0	124
20019673	tryagain	
20019670	0	37
19835991	0	91
19619479	1	103
19673042	0	16
19858838	0	189
19690204	1	2109
19571753	1	190
20003131	1	163
19940418	tryagain	
19848741	0	70
19596973	0	59
20026035	0	14
20017238	0	11
20034174	0	15
20019668	0	658
20019440	0	60
20016196	0	1411
20016445	0	752
20022448	tryagain	
19634132	0	75
20042125	1	3
20030491	0	1
20012427	0	10
19845700	0	112
19563179	0	66
19912576	0	534
20013125	1	281
19937309	0	940
19907409	tryagain	
20029813	0	354
19723375	0	932
20021755	0	102
19921642	0	132
19677516	0	530
19729241	0	9
19553093	0	90
19574401	0	615
19915359	0	76
20022997	tryagain	
20040697	0	2
20040682	0	0
20040680	0	1
20040696	0	0
20040688	0	1
20040675	0	1
20030977	0	658
20027478	0	1125
19587684	0	3478
20040693	0	0
19576539	0	11
19791989	0	140
19857169	0	82
20026151	0	43
19972682	0	7
19896580	0	352
19557587	1	40428
19587783	1	113
19896819	0	742
19805721	tryagain	
19827870	tryagain	
19957105	0	16
19960396	0	47
19890428	0	142
20003132	0	31
19849429	0	59
19912281	0	44
19883655	0	1293
19899018	0	282
19640120	tryagain	
19709368	1	60
20040569	0	1
19953009	0	114
19593713	0	138
19745577	0	114
20034923	0	2
19675253	0	116
20003483	0	25
19635466	1	9556
19873647	tryagain	
19912509	tryagain	
19667994	tryagain	
20014104	0	154
19864529	0	420
19966563	0	63
20028064	0	3527
20036489	0	236
20031143	0	50
20037165	0	60
19720088	0	6
19906565	0	374
19626656	0	330
20032283	0	2
19717358	0	10
19720094	0	5
19950058	0	114
19892771	0	26290
19598368	1	872
19647823	0	687
19627123	0	21
19627119	0	44
19615683	0	14
19858172	0	311
19858190	0	155
20010857	0	10
19720099	0	10
19795293	0	1692
19752756	0	722
19720107	0	261
19673940	0	641
20020838	0	58
20014137	0	16
20015615	0	40
20020001	0	59
19735133	0	1104
20022083	0	45
20007017	0	58
19674546	0	123
19610067	0	1304
19577829	tryagain	
20036784	1	41
19767285	0	65
